label,text,source
smish,আপনার Robi SIM বন্ধ হয়ে যাবে। এটি চালু রাখতে robicare24.org ভিজিট করুন।,Bengali
smish,আপনার ইমেল ঠিকানাটি যাচাই করতে এখানে ক্লিক করুন: [emailsecure.net/VerifyBD],Bengali
promo,GP STAR গ্রাহকরা এখন পাচ্ছেন ৫০০ টাকার শপিং ভাউচার সম্পূর্ণ ফ্রি! Daraz এ ব্যবহার করতে পারবেন। বিস্তারিত জানতে *121*888#।,Bengali
normal,আজ সকালে হাঁটতে বের হলাম। ঠাণ্ডা বাতাসে মন ফ্রেশ হলো।,Bengali
normal,বারোমাসের বন্ধুদের সঙ্গে আড্ডা দিতে যাচ্ছি।,Bengali
normal,"হ্যালো, কেমন আছো?",Bengali
normal,তোমার একটা কথা বলো। তোমার কথা ভালো লাগে।,Bengali
normal,"আপনার পাওনা ৬০০০/- টাকা, দ্রুত পরিশোধ করুন।",Bengali
promo,নতুন গ্রাহকদের জন্য বিশেষ! ইন্টারনেট কানেকশনে ৩ মাস ফ্রি।,Bengali
smish,নগদ অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: https://t.me/NagadActivateBot,Bengali
smish,কৃষকদের জন্য সরকার দিচ্ছে পঞ্চাশ হাজার টাকা পর্যন্ত ভর্তুকি। ভর্তুকি পেতে এখনই যোগাযোগ করুন ০১৫৩৮২৭২৭৩৪,Bengali
normal,০১৯২৭২৮৯৩৭২ এই নাম্বারে কল করুন।,Bengali
promo,আমাদের প্রোডাক্টে ডিসকাউন্ট চলছে। বিস্তারিত জানাতে এই নাম্বারে যোগাযোগ করুন: ০১৭৮৯৬৫৪৩২১।,Bengali
smish,"ইউরোপীয় চ্যাম্পিয়নশিপে বাজি ধরুন এবং ২০,০০০ টাকা ক্যাশব্যাক জিতুন। যোগ দিন: smilesvoegol.servebbs.org/voegol.php",Bengali
normal,তুমি কি শুক্রবার ফ্রি আছো? আমরা কয়েকজন মিলে গুলশানে একটা কনসার্ট দেখতে যাচ্ছি। চাইলে তুমিও আমাদের সাথে যেতে পারো।,Bengali
smish,আপনার ফোন নম্বরটি ৫০০০ টাকা পুরস্কার জিতেছে! বিস্তারিত জানতে কল করুন +8801715566778,Bengali
smish,"""অভিনন্দন! আপ্নি পাসেন"" ""বিকাশ"""" & BRAC""""N.G.O"""" pokko teke """"STUDENT বৃত্তি"""" (টাকা-10,499/) আপনার পরিমাণ আইডি: এখন আপনার প্রার্থী নির্বাচন করুন: Bestarito Janta Call korun office: 01794567889 (am 11 to 5pm} ওথোভা""""ঠিক আছে""""লিখা এসএমএস করব? আমড়া আপনের কেচা কল করবো.!""",Bengali
normal,০১৯২৭২৮৩৯৮৭ এই নাম্বারে রকেটে টাকা পাঠান।,Bengali
smish,Emergency! আপনার জব একাউন্ট হ্যাক। সুরক্ষিত করুন: secure-job.tk,Bengali
smish,"আপনার কার্ড থেকে আজ ১৫,০০০ টাকা কেটে গেছে। এটি রোধ করতে cancel-dbbl.org ভিজিট করুন।",Bengali
normal,"তোমারি চোখেরই আঙ্গিনায়, এখনো কি তেমনি করে ছড়ায় আলো? এখনো কি তারার পানে চেয়ে থাকো আন মনে? তুমি কি আমায় আগের মত বাস ভাল?",Bengali
smish,"https://t.me/Trust_earning_Airdropbot?start=r02156081575
প্রতি রেফারে ২৫০ টাকা ইনকাম করতে পারবেন। উপরের ২ টি লিংক এ ক্লিক করে start করুন এবং Telegram website থেকে দেয়া সেই লিংক টা আপনার প্রেন্ড দের কাছে শেয়ার করুন।",Bengali
normal,"কখনো মনে হয় সব যে ডিস্ট্রাক্শন,  এই মোবাইল ইন্টারনেট  এই অনলাইন দুনিয়া, সবাই এমন ভাবে ভিতরে ঢুকসে যে এসব ছাড়া সিঙ্গেল একটা ডে স্পেন্ড করা কঠিন",Bengali
smish,আপনার ড্রাইভিং লাইসেন্স আপডেট করতে কল করুন +8801815566778,Bengali
normal,তুমি কি মিটিংয়ে যাচ্ছো?,Bengali
normal,০১৬৭২৫৭৩৮৫৭ নাম্বারে বিকাশ করুন।,Bengali
smish,আজই ক্যাসিনোতে বাজি ধরুন এবং একটি বিলাসবহুল ট্রিপ জিতুন! যোগ দিন: smilesvoegol.servebbs.org/voegol.php,Bengali
normal,"দোস্ত, আজ আমার জন্মদিন। সন্ধ্যায় পার্টি আছে। আসবে তো?",Bengali
normal,"আজ সকালে হাঁটতে বের হয়েছিলাম। বাতাসটা ঠাণ্ডা ছিল, মনে হচ্ছিলো ভীষণ প্রশান্তি। সারাদিন কাজের আগে একটু এনার্জি পেয়ে গেলাম।",Bengali
normal,"তুমি আজকে বাজারে গিয়েছিলে? আমি বিকেলে শাপলা চত্বরের কাছ থেকে সবজি নিয়ে আসবো, চাইলে তোমার জন্যও নিয়ে আসতে পারি।",Bengali
normal,"তুমি অসাধারণ, নিজের উপর বিশ্বাস রাখো।",Bengali
promo,নতুন ক্লায়েন্টদের জন্য স্পেশাল অফার! আমাদের সার্ভিসে ২০% ছাড়।,Bengali
promo,নতুন মেনুতে ১০% ছাড়! আজই আমাদের রেস্তোরাঁয় আসুন।,Bengali
smish,"আপনি খণ্ডকালীন বা পূর্ণ-সময়ের জন্য নির্বাচিত হয়েছেন, প্রতিদিন 500 টাকা, খালি পদের জন্য আবেদন করুন এবং এই সুযোগটি গ্রহণ করুন https://wa.me/88017444378617",Bengali
